X,Y,OBJECTID,Facility_ID,Facility_Name,Facility_Type_Code,Facility_Type,Map_Symbol,Facility_Type_Detail,Facility_Type_Abbreviation,Licensed_Beds_Total,Telephone,County,Address_Full,Latitude,Longitude,CDPHE_HFEMS_Licensed,Operating_Status,Date_Data_Updated,Source
-105.155342,39.6819570000001,1538,10D481,CROSSROADS COUNSELING SERVICES,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-503-5225,JEFFERSON,"13655 W JEWELL AVE, LAKEWOOD, CO 80228",39.6819569999999,-105.155342,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.754906,39.7962460000001,1539,04H4W1,CROSSROADS HOME CARE LLC,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,,DENVER,"5544 HAILIFAX CT, DENVER, CO 80249",39.7962459999999,-104.754906,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.790596,39.6426960000001,1540,04Q216,CROSSROADS HOME CARE LLC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,720-364-5172,ARAPAHOE,"4065 S PITKIN WAY, AURORA, CO 80013",39.642696,-104.790595999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-103.958153,38.162155,1541,18O145,CROWLEY COUNTY CORRECTIONAL FACILITY,S63,Community Clinic,Clinic,Community Clinic-DOC,CCDOC,0,719-267-3548,CROWLEY,"6564 STATE HIGHWAY 96, OLNEY SPRINGS, CO 81062-8700",38.1621549999999,-103.958152999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-103.753975,38.219318,1542,020248,CROWLEY COUNTY NURSING CENTER,021,Nursing Facilities,Nursing Home/Skilled Nursing Facility,SNF/NF Dual Certification,SNF/NF,44,719-267-3561,CROWLEY,"401 IDAHO AVE, ORDWAY, CO 81063-1328",38.219318,-103.753974999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.76976,39.5495990000001,1543,16P643,CROWN POINT SURGERY CENTER,151,All Other Factypes,Surgery or Transplant,Ambulatory Surgical Center (Certified),ASC,0,720-974-6499,DOUGLAS,"9397 CROWN CREST BLVD STE. 110, PARKER, CO 80138",39.549599,-104.76976,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-103.207504,40.6234890000001,1544,04H942,CRYSTAL CARE LLC,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,970-580-2232,LOGAN,"206 MAIN ST, STERLING, CO 80751",40.6234889999999,-103.207504,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.823235,39.7220610000001,1545,04695X,CRYSTAL HOME CARE LLC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,,ARAPAHOE,"14241 E 4TH AVE #5-120, AURORA, CO 80011",39.7220609999999,-104.823234999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.823235,39.7220610000001,1546,04TXC8,CRYSTAL HOME CARE LLC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,303-472-0414,ARAPAHOE,"14241 E 4TH AVE #5-120, AURORA, CO 80011",39.7220609999999,-104.823234999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.822586,39.6248870000001,1547,CO061037,CU FAMILY HEALTH CLINIC AT BELLEVIEW POINT,211,All Other Factypes,Federally Qualified Health Center,Federally Qualified Health Center,FQHC,0,303-315-6200,ARAPAHOE,"5001 S PARKER RD STE 215 AURORA, CO 80015",39.624887,-104.822586,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.89357,39.6860080000001,1548,23H133,CURAVISTAS,SA1,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence (Licensed Only),ALRONLY,80,303-283-0400,DENVER,"1640 S QUEBEC WAY, DENVER, CO 80231",39.686008,-104.893569999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.462051,38.1332320000001,1549,07SJ0K,CUSTER COUNTY HEALTH CENTER,121,All Other Factypes,Clinic,Rural Health Clinic,RHC,0,303-283-0400,CUSTER,"704 EDWARDS AVE STE 1, WESTCLIFFE, CO 81252",38.133232,-105.462051,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.902466,39.6532750000001,1550,17SGL5,CUSTOM CARE HOSPICE INC,16A,All Other Factypes,Hospice,Hospice (Licensed Only),HSPLIC,0,720-575-6528,DENVER,"7535 E HAMPDEN AVE  STE 400-433, DENVER, CO 80231",39.653275,-104.902466,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.184006,39.834057,1551,10O236,CY-LES RANCH,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-423-1338,JEFFERSON,"7592 QUAKER STREET, ARVADA, CO 80007",39.834057,-105.184005999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.817375,38.8364520000001,1552,10Y812,D.C.ROLFING LIMITED,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,719-201-4791,EL PASO,"409 E BIJOU ST, COLORADO SPRINGS, CO 80903",38.836452,-104.817374999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.800568,39.700294,1553,04MV4B,DAILY LIVING SPECIALIST HOMECARE LLC,05C,Home Care Agency,Home Health,Home Care Agency (Licensed Only),HCA-LIC,0,720-725-5618,ARAPAHOE,"931 S KITTREDGE WAY, AURORA, CO 80017",39.700294,-104.800567999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.680367,39.575993,1554,10DYWP,DAKH SUPPORT LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-383-1126,ARAPAHOE,"7749 S OLD HAMMER WAY , AURORA, CO 80016",39.5759929999999,-104.680367,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.66967,39.5870630000001,1555,041PZY,DANLEA HOME HEALTH CARE LLC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,720-862-6979,ARAPAHOE,"7152 S URIAH ST, AURORA, CO 80016",39.587063,-104.669669999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.66967,39.5870630000001,1556,04LJHT,DANLEA HOME HEALTH CARE LLC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,720-862-6979,ARAPAHOE,"7152 S URIAH ST, AURORA, CO 80016",39.587063,-104.669669999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.66967,39.5870630000001,1557,04KX0U,DANLEA HOME HEALTH CARE LLC,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,720-862-6979,ARAPAHOE,"7152 S URIAH ST, AURORA, CO 80016",39.587063,-104.669669999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.860069,39.6652570000001,1558,04V7LV,DARE TO CARE HOME CARE,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,720-842-2153,ARAPAHOE,"2851 S PARKER RD STE 1-0440, AURORA, CO 80014",39.6652569999999,-104.860068999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.739265,38.7942350000001,1559,10J553,DARRON'S COVENANT TO SUCCESS INC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,719-482-0415,EL PASO,"2625 PRESCOTT DR EAST, COLORADO SPRINGS, CO 80916",38.794235,-104.739265,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.833809,38.8356590000001,1560,101U5Q,DASTRUP,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,719-964-1766,EL PASO,"426 W KIOWA ST, COLORADO SPRINGS, CO 80905",38.835659,-104.833809,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.666489,39.732361,1561,10627M,DAVIB COMCARE CENTRAL LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-930-3179,ARAPAHOE,"27471 E 10TH DR, AURORA, CO 80018",39.7323609999999,-104.666488999999,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.164902,39.9501230000001,1562,10K789,DAVID KALIS INC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-424-6078,BOULDER,"357 MCCASLIN BLVD SUITE 200, LOUISVILLE, CO 80027",39.9501229999999,-105.164901999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.555748,39.090038,1563,161133,DAY SURGERY OF GRAND JUNCTION,151,All Other Factypes,Surgery or Transplant,Ambulatory Surgical Center (Certified),ASC,0,970-245-5989,MESA,"1000 WELLINGTON AVE STE B, GRAND JUNCTION, CO 81501-8180",39.090038,-108.555747999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.066299,38.728554,1564,10G123,DAY-BY-DAY,S22,All Other Factypes,Adult Day Care Facility,Adult Day Care,ADAY,0,970-874-4195,DELTA,"1402 HOWARD STREET, DELTA, CO 81416",38.728554,-108.066299,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.672218,39.595654,1565,0410DI,DAYSPRING HOME CARE LLC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,,ARAPAHOE,"27010 E LAKEVIEW DR, AURORA, CO 80016",39.595654,-104.672218,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.672218,39.595654,1566,046K09,DAYSPRING HOME CARE LLC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,,ARAPAHOE,"27010 E LAKEVIEW DR, AURORA, CO 80016",39.595654,-104.672218,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.672218,39.595654,1567,042RAC,DAYSPRING HOME CARE LLC,05A,Home Health Agency,Home Health,Home Health Agency (Cert Eligible),HHA-LCE,0,303-882-7372,ARAPAHOE,"27010 E LAKEVIEW DR, AURORA, CO 80016-",39.595654,-104.672218,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.036873,39.754913,1568,2304IX,DAYSPRING VILLA,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,71,303-455-5066,DENVER,"3777 W 26TH AVE, DENVER, CO 80211",39.754913,-105.036873,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.792023,39.5270200000001,1569,10FVIN,DBK SUPPORT SERVICES LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-907-9999,DOUGLAS,"17007 LAMAR DR, PARKER, CO 80134",39.52702,-104.792023,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.048615,38.7454260000001,1570,07Z398,DCMH URGENT CARE,121,All Other Factypes,Clinic,Rural Health Clinic,RHC,0,970-874-7696,DELTA,"155 STAFFORD LANE, DELTA, CO 81416",38.745426,-108.048614999999,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.822884,39.7220540000001,1571,10D280,DD CHALLENGES,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-297-7063,ARAPAHOE,"14261 E 4TH AVE BLD 6 STE 305, AURORA, CO 80011",39.722054,-104.822884,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.703905,39.686229,1572,10O241,DD SQUARED INC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-123-4567,ARAPAHOE,"1657 S DEGAULLE WAY, AURORA, CO 80018",39.6862289999999,-104.703905,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.612922,39.106229,1573,16MAEF,DDS VANTAGE INC,15B,All Other Factypes,Surgery or Transplant,Ambulatory Surgical Center (Licensed Only),ASCLIC,0,970-243-2025,MESA,"2373 G RD STE 180 GRAND JUNCTION, CO 81505",39.1062289999999,-108.612921999999,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.022179,39.7632750000001,1574,230481,DECATUR WEST PERSONAL CARE FACILITY,SA2,Assisted Living Residence,Assisted Living Residence,Assisted Living Residence/Alternative Care Facility (Medicaid),ALR/ACF,32,303-455-7001,DENVER,"2801 W 33RD AVE, DENVER, CO 80211",39.763275,-105.022178999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.79882,39.7056920000001,1575,10G426,DEDICATED AGENCY LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-587-7622,ARAPAHOE,"590 S LAREDO CIR, AURORA, CO 80017",39.7056919999999,-104.79882,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.112106,39.669182,1576,04L107,DEDICATED HOME SERVICES CORP,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,720-591-0000,JEFFERSON,"2600 S LEWIS WAY #219, LAKEWOOD, CO 80227",39.6691819999999,-105.112105999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.112106,39.669182,1577,04O531,DEDICATED HOME SERVICES CORP,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,720-591-0000,JEFFERSON,"2600 S LEWIS WAY  #219, LAKEWOOD, CO 80227",39.6691819999999,-105.112105999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.777672,39.607449,1578,102Z9Y,DEGAY ESSENTIAL HOME CARE LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-716-0914,ARAPAHOE,"18072 E LAKE AVE, AURORA, CO 80016",39.607449,-104.777671999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.991379,39.58532,1579,06H430,DELAWARE,111,All Other Factypes,Intermediate Care Facility,Intermediate Care Facility for Individuals with Intellectual Disabilities,ICF/IID,4,303-519-1114,ARAPAHOE,"250 W DELAWARE CIRCLE, LITTLETON, CO 80120-",39.58532,-104.991378999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.65097,38.2311780000001,1580,1067QQ,DELGADO INDEPENDENT SUPPORT SERVICES,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,719-320-3658,PUEBLO,"3430 PECAN DR, PUEBLO, CO 81005",38.231178,-104.65097,no,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.84742,39.661816,1581,10IA7P,DELIGHTFUL LIVING LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-620-3790,ARAPAHOE,"2993 S PEORIA ST STE 128, AURORA, CO 80249",39.661816,-104.84742,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.149456,38.7095800000001,1582,1811B6,DELTA CORRECTIONAL CENTER,S63,Community Clinic,Clinic,Community Clinic-DOC,CCDOC,0,970-874-5882,DELTA,"11363 LOCKHART RD, DELTA, CO 81416-8820",38.70958,-108.149456,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.060089,38.749016,1583,302TAW,DELTA COUNTY AMBULANCE DISTRICT,SG1,All Other Factypes,Integrated Healthcare,Community Integrated Health Care Service Agency,CIHCS,0,970-874-7001,DELTA,"60 HEINZ ST, DELTA, CO 81416-3425",38.7490159999999,-108.060089,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.047417,38.7432210000001,1584,011145,DELTA COUNTY MEMORIAL HOSPITAL,011,Hospital,Hospital,Short Term Hospital,HOSP-ACU,49,970-874-7681,DELTA,"1501 E 3RD ST, DELTA, CO 81416-2815",38.7432209999999,-108.047416999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.048011,38.7444830000001,1585,07MEXP,DELTA HEALTH ADULT PRIMARY CARE,121,All Other Factypes,Clinic,Rural Health Clinic,RHC,0,970-874-7668,DELTA,"1450 BURGESS ST DELTA, CO 81416",38.744483,-108.048011,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.048492,38.7444840000001,1586,07H524,DELTA HEALTH FAMILY MEDICINE,121,All Other Factypes,Clinic,Rural Health Clinic,RHC,0,,DELTA,"296 STAFFORD LN. STE A, DELTA, CO 81416-2243",38.744484,-108.048491999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.05056,38.7481080000001,1587,07GW3T,DELTA HEALTH PEDIATRICS,121,All Other Factypes,Clinic,Rural Health Clinic,RHC,0,970-546-4000,DELTA,"296 STAFFORD LN DELTA, CO 81416",38.748108,-108.05056,yes,PENDING (CLOSING OR OPENING),2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-108.0485,38.7435110000001,1588,041101,DELTA MONTROSE HOME HEALTH SERVICES,051,Home Health Agency,Home Health,Home Health Agency (Medicare/Medicaid),HHA-1819,0,970-874-2463,DELTA,"70 STAFFORD LN  #103, DELTA, CO 81416-",38.7435109999999,-108.0485,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.752235,39.627422,1589,10AFPI,DELUXE HOMEHEALTH CARE AGENCY LLC,S2G,All Other Factypes,Disability Care,CHILDREN'S HABILITATION RESIDENTIAL PROG (CHRP),HCBS,0,832-704-0392,ARAPAHOE,"4893 S HIMALAYA CT, AURORA, CO 80015",39.627422,-104.752234999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.752235,39.627422,1590,04M126,DELUXE HOMEHEALTH CARE AGENCY LLC,05E,All Other Factypes,Home Health,Home Care Agency-In Home Support Services (Medicaid),HCA-IHSS,0,832-704-0393,ARAPAHOE,"4893 S HIMALAYA CT, AURORA, CO 80015",39.627422,-104.752234999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.752235,39.627422,1591,04W740,DELUXE HOMEHEALTH CARE AGENCY LLC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,832-704-0393,ARAPAHOE,"4893 S HIMALAYA CT, AURORA, CO 80015",39.627422,-104.752234999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.752235,39.627422,1592,04Q186,DELUXE HOMEHEALTH CARE AGENCY LLC,05B,Home Health Agency,Home Health,Home Health Agency (Not Cert Eligible),HHA-LNCE,0,303-564-8086,ARAPAHOE,"4893 S HIMALAYA CT, AURORA, CO 80015",39.627422,-104.752234999999,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.752235,39.627422,1593,10X803,DELUXE HOMEHEALTH CARE AGENCY LLC,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,303-564-8086,ARAPAHOE,"4893 S HIMALAYA CT, AURORA, CO 80015",39.627422,-104.752234999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-104.826942,39.6333890000001,1594,04ZFRO,DENCARE HOMEHEALTH LLC,05D,Home Care Agency,Home Health,Home Care Agency-Personal Care/Homemaker (Medicaid),HCA-PHS,0,720-382-0297,ARAPAHOE,"13834 E TUFTS PL, AURORA , CO 80015",39.633389,-104.826942,yes,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-105.071114,39.573364,1595,100RR6,DENISE REILLY,S2E,All Other Factypes,Disability Care,Program Approved Service Agency (PASA),HCBS-IDD,0,720-590-3355,JEFFERSON,"6570 W DAVID DR, LITTLETON, CO 80128",39.5733639999999,-105.071113999999,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
-103.064079,39.29137,1596,COT2JF,DENTAL CENTER AT FLAGLER,211,All Other Factypes,Federally Qualified Health Center,Federally Qualified Health Center,FQHC,0,719-765-4777,KIT CARSON,"305 PAWNEE AVENUE, FLAGLER, CO 80815",39.29137,-103.064079,no,ACTIVE,2024/12/04 07:00:00+00,CDPHE Health Facilities and Emergency Medical Services Division
